gene,depmap_column,dep_mean_GBM,dep_sd_GBM,dep_mean_nonCNS,dep_mean_all_lines,frac_GBM_lines_dependent,frac_all_lines_dependent,frac_nonCNS_lines_dependent,n_lines_measured,n_GBM_lines_measured,delta_GBM_minus_other,cohens_d,t_stat,n_GBM_lines,n_other_lines,gbm_line_sd,gbm_line_range,too_few_lines,pan_essential,tumour_dependency,therapeutic_window,passes_dependency,passes_window,passes_heterogeneity,dependency_tier
SLC12A1,SLC12A1 (6557),0.07214335,0.05684433,0.07005177,0.07017794,0.0,0.0033112582781456,0.0035778175313059,1208,53,0.0020915866,0.031742178,0.25776026,53,1118,0.05684433,0.23981842,False,False,0.0,0.0020915799999999957,False,True,False,D · not a dependency
SLC1A2,SLC1A2 (6506),0.051800888,0.046229586,0.053393826,0.053557694,0.0,0.0041390728476821,0.0044722719141323,1208,53,-0.0015929379,-0.025081662,-0.23582117,53,1118,0.046229586,0.19363776,False,False,0.0,-0.0015929379999999951,False,True,False,D · not a dependency
SLC1A3,SLC1A3 (6507),0.019052278,0.011418366,0.024105342,0.023739127,0.0,0.0016556291390728,0.0017889087656529,1208,53,-0.005053064,-0.1558707,-2.4587982,53,1118,0.011418366,0.06438539,False,False,0.0,-0.0050530639999999995,False,True,False,D · not a dependency
SLC1A4,SLC1A4 (6509),0.0343728,0.0344638,0.03681957,0.0365468,0.0,0.0,0.0,1208,53,-0.0024467707,-0.06326553,-0.49919772,53,1118,0.0344638,0.17736605,False,False,0.0,-0.002446770000000001,False,True,False,D · not a dependency
SLC1A6,SLC1A6 (6511),0.039356425,0.028148275,0.04113288,0.041028094,0.0,0.0024834437086092,0.0026833631484794,1208,53,-0.0017764531,-0.038340647,-0.4177722,53,1118,0.028148275,0.12057272,False,False,0.0,-0.0017764549999999962,False,True,False,D · not a dependency
SLC1A7,SLC1A7 (6512),0.050786488,0.04029879,0.0473721,0.047297966,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.0034143887,0.071119964,0.5915792,53,1118,0.04029879,0.20006187,False,False,0.0,0.0034143879999999974,False,True,False,D · not a dependency
SLC22A1,SLC22A1 (6580),0.015778314,0.015560571,0.01571837,0.01569115,0.0,0.0,0.0,1208,53,5.9943646e-05,0.003074905,0.02672279,53,1118,0.015560571,0.07540918,False,False,0.0,5.9944000000002745e-05,False,True,False,D · not a dependency
SLC22A10,SLC22A10 (387775),0.062337674,0.052467667,0.05418402,0.05456444,0.0,0.0082781456953642,0.0089445438282647,1208,53,0.008153655,0.120027654,1.0730941,53,1118,0.052467667,0.2590592,False,False,0.0,0.008153654000000003,False,True,False,D · not a dependency
SLC22A11,SLC22A11 (55867),0.056637462,0.042161994,0.066369735,0.06618476,0.0,0.0033112582781456,0.0035778175313059,1208,53,-0.0097322725,-0.15189277,-1.5525614,53,1118,0.042161994,0.19726591,False,False,0.0,-0.009732273,False,True,False,D · not a dependency
SLC22A12,SLC22A12 (116085),0.026395291,0.017748058,0.033712782,0.033396408,0.0,0.0,0.0,1208,53,-0.007317491,-0.25494054,-2.7394004,53,1118,0.017748058,0.08271493,False,False,0.0,-0.007317490999999995,False,True,False,D · not a dependency
SLC22A14,SLC22A14 (9389),0.014658434,0.008085762,0.021952575,0.021489188,0.0,0.0,0.0,1208,53,-0.0072941408,-0.40982026,-5.5268235,53,1118,0.008085762,0.036518615,False,False,0.0,-0.007294140999999999,False,True,False,D · not a dependency
SLC22A15,SLC22A15 (55356),0.09440373,0.06261754,0.12039024,0.11930329,0.0,0.0115894039735099,0.0125223613595706,1208,53,-0.025986508,-0.29786488,-2.833858,53,1118,0.06261754,0.3055891,False,False,0.0,-0.02598650999999999,False,True,False,D · not a dependency
SLC22A16,SLC22A16 (85413),0.0191028,0.020266935,0.01786203,0.017801458,0.0,0.0,0.0,1208,53,0.0012407713,0.060990904,0.43534648,53,1118,0.020266935,0.10182675,False,False,0.0,0.0012407699999999987,False,True,False,D · not a dependency
SLC22A2,SLC22A2 (6582),0.035490528,0.025474643,0.037901442,0.037832998,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0024109147,-0.065089025,-0.6416372,53,1118,0.025474643,0.12674674,False,False,0.0,-0.002410914,False,True,False,D · not a dependency
SLC1A1,SLC1A1 (6505),0.018021597,0.016225144,0.015986333,0.016026719,0.0,0.0016556291390728,0.0017889087656529,1208,53,0.002035264,0.07379369,0.8245677,53,1118,0.016225144,0.09571578,False,False,0.0,0.002035264000000002,False,True,False,D · not a dependency
SLC12A2,SLC12A2 (6558),0.034349535,0.039187856,0.029153282,0.029247237,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.005196253,0.11179014,0.9263268,53,1118,0.039187856,0.20350131,False,False,0.0,0.005196253000000001,False,True,False,D · not a dependency
SLC12A4,SLC12A4 (6560),0.06182125,0.060570195,0.06383778,0.06364138,0.0,0.0033112582781456,0.0035778175313059,1208,53,-0.0020165332,-0.030709153,-0.2349674,53,1118,0.060570195,0.27821347,False,False,0.0,-0.0020165299999999955,False,True,False,D · not a dependency
SLC12A5,SLC12A5 (57468),0.02836596,0.019662466,0.028241737,0.028252589,0.0,0.0,0.0,1208,53,0.00012422353,0.004674654,0.043348905,53,1118,0.019662466,0.11981725,False,False,0.0,0.0001242229999999997,False,True,False,D · not a dependency
SLC12A6,SLC12A6 (9990),0.04690526,0.041223496,0.05116124,0.050808765,0.0,0.0,0.0,1208,53,-0.0042559803,-0.08560404,-0.71974677,53,1118,0.041223496,0.22946967,False,False,0.0,-0.0042559799999999995,False,True,False,D · not a dependency
SLC12A8,SLC12A8 (84561),0.046467606,0.039433513,0.06340161,0.062079813,0.0,0.0033112582781456,0.0035778175313059,1208,53,-0.016934004,-0.26917514,-2.8611896,53,1118,0.039433513,0.24177572,False,False,0.0,-0.016934003999999996,False,True,False,D · not a dependency
SLC12A9,SLC12A9 (56996),0.067808166,0.06423215,0.06325965,0.06292915,0.0,0.0091059602649006,0.0098389982110912,1208,53,0.00454852,0.059931647,0.49493492,53,1118,0.06423215,0.3087835,False,False,0.0,0.0045485160000000024,False,True,False,D · not a dependency
SLC13A1,SLC13A1 (6561),0.01173434,0.008219143,0.01036083,0.010483227,0.0,0.0,0.0,1208,53,0.0013735099,0.13203427,1.1576173,53,1118,0.008219143,0.0336525,False,False,0.0,0.0013735099999999997,False,True,False,D · not a dependency
SLC13A3,SLC13A3 (64849),0.030350562,0.025867943,0.029944196,0.02971845,0.0,0.0,0.0,1208,53,0.00040636584,0.014645206,0.110993005,53,1118,0.025867943,0.13753697,False,False,0.0,0.00040636600000000175,False,True,False,D · not a dependency
SLC13A4,SLC13A4 (26266),0.035859104,0.03755358,0.043081384,0.042518232,0.0,0.0057947019867549,0.0062611806797853,1208,53,-0.00722228,-0.12602672,-1.292529,53,1118,0.03755358,0.21617702,False,False,0.0,-0.007222279999999998,False,True,False,D · not a dependency
SLC13A5,SLC13A5 (284111),0.07137567,0.062291317,0.06599796,0.06604297,0.0,0.0016556291390728,0.0017889087656529,1208,53,0.00537771,0.08000397,0.6095955,53,1118,0.062291317,0.30370364,False,False,0.0,0.005377710000000008,False,True,False,D · not a dependency
SLC14A1,SLC14A1 (6563),0.027211579,0.01641003,0.023762219,0.023930276,0.0,0.0,0.0,1208,53,0.00344936,0.14710142,1.4293522,53,1118,0.01641003,0.077683255,False,False,0.0,0.0034493599999999985,False,True,False,D · not a dependency
SLC14A2,SLC14A2 (8170),0.05401097,0.058179118,0.06261755,0.062275007,0.0,0.0024834437086092,0.0026833631484794,1208,53,-0.008606579,-0.13111614,-1.0395457,53,1118,0.058179118,0.3433403,False,False,0.0,-0.008606579999999996,False,True,False,D · not a dependency
SLC17A3,SLC17A3 (10786),0.038348567,0.06311906,0.024449518,0.025006363,0.0,0.0,0.0,1208,53,0.013899049,0.29342633,1.5983263,53,1118,0.06311906,0.36291677,False,False,0.0,0.013899049,False,True,False,D · not a dependency
SLC15A2,SLC15A2 (6565),0.031609382,0.03851146,0.031278644,0.031134965,0.0,0.0,0.0,1208,53,0.00033073872,0.0081766,0.060807444,53,1118,0.03851146,0.24031492,False,False,0.0,0.0003307379999999971,False,True,False,D · not a dependency
SLC15A3,SLC15A3 (51296),0.059222393,0.050738953,0.074401416,0.07406451,0.0,0.0082781456953642,0.0080500894454382,1208,53,-0.015179023,-0.19904426,-2.0162656,53,1118,0.050738953,0.2678899,False,False,0.0,-0.015179023,False,True,False,D · not a dependency
SLC16A10,SLC16A10 (117247),0.025885703,0.029439533,0.022708863,0.022674182,0.0,0.0016556291390728,0.0017889087656529,1208,53,0.00317684,0.09556906,0.7582393,53,1118,0.029439533,0.21302806,False,False,0.0,0.0031768400000000002,False,True,False,D · not a dependency
SLC16A12,SLC16A12 (387700),0.06741883,0.0482256,0.06573044,0.06519797,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.001688391,0.030964857,0.24596426,53,1118,0.0482256,0.2624051,False,False,0.0,0.001688389999999998,False,True,False,D · not a dependency
SLC16A13,SLC16A13 (201232),0.06649112,0.05995422,0.05219298,0.052465685,0.0,0.0016556291390728,0.0017889087656529,1208,53,0.014298141,0.23272355,1.6926112,53,1118,0.05995422,0.31744525,False,False,0.0,0.01429814,False,True,False,D · not a dependency
SLC16A14,SLC16A14 (151473),0.04124021,0.0438191,0.047861565,0.047563106,0.0,0.0016556291390728,0.0017889087656529,1208,53,-0.0066213533,-0.1335748,-1.0615335,53,1118,0.0438191,0.20422442,False,False,0.0,-0.006621355000000002,False,True,False,D · not a dependency
SLC16A2,SLC16A2 (6567),0.03428101,0.031943344,0.031740434,0.032046754,0.0,0.0016556291390728,0.0017889087656529,1208,53,0.0025405772,0.06375384,0.55203176,53,1118,0.031943344,0.17667715,False,False,0.0,0.0025405760000000027,False,True,False,D · not a dependency
SLC16A4,SLC16A4 (9122),0.1061439,0.07319113,0.10325061,0.10329925,0.0,0.0140728476821192,0.0143112701252236,1208,53,0.0028932914,0.032448415,0.2752326,53,1118,0.07319113,0.3007783,False,False,0.0,0.002893289999999993,False,True,False,D · not a dependency
SLC16A7,SLC16A7 (9194),0.042326186,0.02554814,0.053293694,0.05265542,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.010967508,-0.24496475,-2.802313,53,1118,0.02554814,0.12615636,False,False,0.0,-0.010967508,False,True,False,D · not a dependency
SLC16A8,SLC16A8 (23539),0.054674912,0.06661269,0.052226607,0.05217695,0.0,0.0041390728476821,0.0044722719141323,1208,53,0.0024483055,0.035443697,0.2605634,53,1118,0.06661269,0.29951182,False,False,0.0,0.002448304999999998,False,True,False,D · not a dependency
SLC16A9,SLC16A9 (220963),0.018090764,0.013361476,0.020760762,0.020688705,0.0,0.0,0.0,1208,53,-0.0026699975,-0.14068508,-1.3602043,53,1118,0.013361476,0.053946387,False,False,0.0,-0.002669998,False,True,False,D · not a dependency
SLC17A1,SLC17A1 (6568),0.03285337,0.02677909,0.026255066,0.026516706,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.006598303,0.2145804,1.7280011,53,1118,0.02677909,0.14356506,False,False,0.0,0.006598303999999999,False,True,False,D · not a dependency
SLC17A2,SLC17A2 (10246),0.023867812,0.01478281,0.022138031,0.022237439,0.0,0.0,0.0,1208,53,0.0017297808,0.09582845,0.8144628,53,1118,0.01478281,0.069776885,False,False,0.0,0.0017297809999999997,False,True,False,D · not a dependency
SLC15A1,SLC15A1 (6564),0.017605286,0.020511044,0.01629381,0.016302763,0.0,0.0,0.0,1208,53,0.0013114754,0.058584865,0.4509486,53,1118,0.020511044,0.14738186,False,False,0.0,0.0013114760000000024,False,True,False,D · not a dependency
SGPL1,SGPL1 (8879),0.056790613,0.05208974,0.059838578,0.060264662,0.0,0.0041390728476821,0.0035778175313059,1208,53,-0.0030479655,-0.047707923,-0.40704748,53,1118,0.05208974,0.2752465,False,False,0.0,-0.0030479650000000066,False,True,False,D · not a dependency
SGPP2,SGPP2 (130367),0.04172215,0.036674928,0.036859192,0.037397336,0.0,0.0,0.0,1208,53,0.0048629567,0.12825994,0.94029486,53,1118,0.036674928,0.21653628,False,False,0.0,0.0048629580000000006,False,True,False,D · not a dependency
SGSH,SGSH (6448),0.043884914,0.041430175,0.038007583,0.03852068,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.005877331,0.13123788,1.0015154,53,1118,0.041430175,0.24883486,False,False,0.0,0.0058773309999999995,False,True,False,D · not a dependency
SGSM1,SGSM1 (129049),0.050387606,0.040155653,0.063104644,0.062029578,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.012717038,-0.2253412,-2.15949,53,1118,0.040155653,0.18266912,False,False,0.0,-0.012717038,False,True,False,D · not a dependency
SGSM2,SGSM2 (9905),0.040026464,0.0736903,0.022696383,0.023418592,0.0,0.0,0.0,1208,53,0.01733008,0.3058296,1.7047321,53,1118,0.0736903,0.47872236,False,False,0.0,0.017330080999999997,False,True,False,D · not a dependency
SGSM3,SGSM3 (27352),0.05424233,0.04920705,0.0490421,0.049180523,0.0,0.0,0.0,1208,53,0.0052002333,0.10010868,0.7478911,53,1118,0.04920705,0.2374118,False,False,0.0,0.00520023,False,True,False,D · not a dependency
SGTA,SGTA (6449),0.0802708,0.06324539,0.058114108,0.06039185,0.0,0.0,0.0,1208,53,0.02215669,0.35822287,2.4969783,53,1118,0.06324539,0.39414176,False,False,0.0,0.022156692000000006,False,True,False,D · not a dependency
SGTB,SGTB (54557),0.021023553,0.01979921,0.017962016,0.018240083,0.0,0.0,0.0,1208,53,0.0030615367,0.15190938,1.098153,53,1118,0.01979921,0.1112913,False,False,0.0,0.0030615369999999996,False,True,False,D · not a dependency
SH2B1,SH2B1 (25970),0.051710997,0.039365046,0.070242636,0.06930633,0.0,0.0024834437086092,0.0026833631484794,1208,53,-0.01853164,-0.30003268,-3.1469984,53,1118,0.039365046,0.15579027,False,False,0.0,-0.018531638999999996,False,True,False,D · not a dependency
SH2B3,SH2B3 (10019),0.020931479,0.021163065,0.026587525,0.026363123,0.0,0.0,0.0,1208,53,-0.005656047,-0.199548,-1.8363124,53,1118,0.021163065,0.083221965,False,False,0.0,-0.005656046000000001,False,True,False,D · not a dependency
SH2D1A,SH2D1A (4068),0.006584002,0.0041349377,0.006866609,0.006879508,0.0,0.0,0.0,1208,53,-0.00028260704,-0.0467014,-0.46284616,53,1118,0.0041349377,0.01617966,False,False,0.0,-0.0002826069999999998,False,True,False,D · not a dependency
SH2D1B,SH2D1B (117157),0.03874057,0.028379414,0.033086207,0.03328129,0.0,0.0,0.0,1208,53,0.005654365,0.1678264,1.3917413,53,1118,0.028379414,0.13225992,False,False,0.0,0.0056543630000000025,False,True,False,D · not a dependency
SIGLEC1,SIGLEC1 (6614),0.074759565,0.06129973,0.061249845,0.061464455,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.013509721,0.20503,1.5568056,53,1118,0.06129973,0.2666439,False,False,0.0,0.013509720000000003,False,True,False,D · not a dependency
SH2D4A,SH2D4A (63898),0.011100415,0.015926512,0.0090165725,0.00917939,0.0,0.0,0.0,1208,53,0.0020838426,0.13580891,0.93377185,53,1118,0.015926512,0.11082083,False,False,0.0,0.0020838425000000004,False,True,False,D · not a dependency
SH2D4B,SH2D4B (387694),0.029686455,0.04657266,0.025644237,0.02565568,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.0040422175,0.09078983,0.6198232,53,1118,0.04657266,0.33027303,False,False,0.0,0.004042218,False,True,False,D · not a dependency
SH2D5,SH2D5 (400745),0.037230853,0.034129072,0.04219211,0.042164594,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.004961256,-0.1230346,-1.016015,53,1118,0.034129072,0.16572233,False,False,0.0,-0.004961256999999997,False,True,False,D · not a dependency
SH2D6,SH2D6 (284948),0.01781664,0.024193918,0.032055918,0.031278152,0.0,0.0,0.0,383,25,-0.014239278,-0.35495883,-3.88995,53,1118,0.024193918,0.12329541,False,False,0.0,-0.014239278000000001,False,True,False,D · not a dependency
SH2D7,SH2D7 (646892),0.04502785,0.04075663,0.03879721,0.039372288,0.0,0.0,0.0,1208,53,0.0062306374,0.16239747,1.0931101,53,1118,0.04075663,0.19231032,False,False,0.0,0.0062306400000000026,False,True,False,D · not a dependency
SH3BGR,SH3BGR (6450),0.014184134,0.016427182,0.016152902,0.016124435,0.0,0.0,0.0,1165,53,-0.0019687675,-0.11103182,-0.84623325,53,1118,0.016427182,0.1132905,False,False,0.0,-0.001968768000000001,False,True,False,D · not a dependency
SH3BGRL,SH3BGRL (6451),0.023257952,0.019444708,0.021202244,0.021322487,0.0,0.0,0.0,1208,53,0.0020557083,0.093105316,0.7423795,53,1118,0.019444708,0.09562897,False,False,0.0,0.002055708,False,True,False,D · not a dependency
SH3BGRL2,SH3BGRL2 (83699),0.025568876,0.057545766,0.021102618,0.021248681,0.0,0.0,0.0,1208,53,0.004466258,0.0944964,0.560407,53,1118,0.057545766,0.3844838,False,False,0.0,0.004466258000000001,False,True,False,D · not a dependency
SH3BGRL3,SH3BGRL3 (83442),0.078791834,0.05637113,0.11131103,0.10974528,0.0,0.0173841059602649,0.0178890876565295,1208,53,-0.0325192,-0.3445285,-3.804735,53,1118,0.05637113,0.2799907,False,False,0.0,-0.032519196,False,True,False,D · not a dependency
SH3BP1,SH3BP1 (23616),0.06837686,0.061428256,0.08095627,0.07962022,0.0,0.0041390728476821,0.0044722719141323,1208,53,-0.012579411,-0.17571335,-1.4336485,53,1118,0.061428256,0.24469987,False,False,0.0,-0.01257941,False,True,False,D · not a dependency
SH3BP2,SH3BP2 (6452),0.024260614,0.022322828,0.020057507,0.020340879,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.004203107,0.16720924,1.3234159,53,1118,0.022322828,0.140217,False,False,0.0,0.004203107000000001,False,True,False,D · not a dependency
SH3BP4,SH3BP4 (23677),0.021227824,0.030954687,0.024050448,0.023944968,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0028226245,-0.07465979,-0.63467443,53,1118,0.030954687,0.20983322,False,False,0.0,-0.0028226239999999993,False,True,False,D · not a dependency
SH3BP5,SH3BP5 (9467),0.015206335,0.010570156,0.02072218,0.020475382,0.0,0.0,0.0,1208,53,-0.0055158455,-0.23800147,-3.2011616,53,1118,0.010570156,0.046352442,False,False,0.0,-0.005515845,False,True,False,D · not a dependency
SH2D3A,SH2D3A (10045),0.036738317,0.02682646,0.032842055,0.032876622,0.0,0.0,0.0,1208,53,0.0038962625,0.12149695,1.0136586,53,1118,0.02682646,0.13446665,False,False,0.0,0.0038962619999999976,False,True,False,D · not a dependency
SFRP1,SFRP1 (6422),0.02439117,0.020348687,0.03976555,0.0388125,0.0,0.0033112582781456,0.0035778175313059,1208,53,-0.015374381,-0.33941874,-4.6119947,53,1118,0.020348687,0.09830984,False,False,0.0,-0.015374379999999997,False,True,False,D · not a dependency
SFRP2,SFRP2 (6423),0.045275517,0.047563825,0.047726586,0.04741845,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0024510697,-0.044433326,-0.36097777,53,1118,0.047563825,0.26366952,False,False,0.0,-0.002451069,False,True,False,D · not a dependency
SFRP4,SFRP4 (6424),0.027391892,0.021570217,0.027447378,0.027375622,0.0,0.0,0.0,1208,53,-5.5486336e-05,-0.0018077344,-0.017504402,53,1118,0.021570217,0.0905062,False,False,0.0,-5.5486000000000424e-05,False,True,False,D · not a dependency
SFRP5,SFRP5 (6425),0.044641495,0.04110356,0.03655894,0.03717253,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.008082554,0.18876636,1.3934205,53,1118,0.04110356,0.19273327,False,False,0.0,0.008082555000000005,False,True,False,D · not a dependency
SFT2D1,SFT2D1 (113402),0.026395675,0.018234087,0.023442483,0.023674296,0.0,0.0,0.0,1208,53,0.0029531922,0.116948284,1.1070205,53,1118,0.018234087,0.06810969,False,False,0.0,0.0029531920000000003,False,True,False,D · not a dependency
SFT2D2,SFT2D2 (375035),0.070674755,0.07207712,0.06319669,0.06380406,0.0,0.0049668874172185,0.0044722719141323,1208,53,0.007478066,0.0960598,0.732526,53,1118,0.07207712,0.33335695,False,False,0.0,0.007478065000000006,False,True,False,D · not a dependency
SFT2D3,SFT2D3 (84826),0.14539461,0.10707119,0.10418849,0.10671114,0.0,0.0149006622516556,0.01520572450805,1208,53,0.04120612,0.37932372,2.7339687,53,1118,0.10707119,0.37781703,False,False,0.0,0.04120612000000001,False,True,False,D · not a dependency
SFTPA1,SFTPA1 (653509),0.057977464,0.069904305,0.06049298,0.06070246,0.0,0.0042918454935622,0.0046511627906976,1165,53,-0.0025155172,-0.035227176,-0.25547618,53,1118,0.069904305,0.47386974,False,False,0.0,-0.0025155160000000024,False,True,False,D · not a dependency
SFTPA2,SFTPA2 (729238),0.02111963,0.018278366,0.025124725,0.024856266,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.004005095,-0.14237548,-1.4702643,53,1118,0.018278366,0.074784495,False,False,0.0,-0.004005095,False,True,False,D · not a dependency
SFTPC,SFTPC (6440),0.034528933,0.024813727,0.038277183,0.03817871,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0037482493,-0.096363336,-1.0099747,53,1118,0.024813727,0.09459803,False,False,0.0,-0.0037482500000000016,False,True,False,D · not a dependency
